iso3,city,year,pm25_concentration
BRA,Sao Paulo/BRA,2019.0,16.673
ESP,Sarria/ESP,2013.0,13.017
ESP,Sarria/ESP,2014.0,12.017
ESP,Sarria/ESP,2015.0,10.905
ESP,Sarria/ESP,2016.0,10.34
ESP,Sarria/ESP,2017.0,11.641
ESP,Sarria/ESP,2018.0,11.065
ESP,Sarria/ESP,2019.0,8.82
ITA,Sarroch/ITA,2010.0,
ITA,Sarroch/ITA,2013.0,10.006
ITA,Sarroch/ITA,2014.0,9.833
ITA,Sarroch/ITA,2015.0,12.469
ITA,Sarroch/ITA,2016.0,11.37
ITA,Sarroch/ITA,2017.0,10.924
ITA,Sarroch/ITA,2018.0,13.883
ITA,Sarroch/ITA,2019.0,10.046
ITA,Sassari/ITA,2010.0,
ITA,Sassari/ITA,2013.0,8.054
ITA,Sassari/ITA,2014.0,8.235
ITA,Sassari/ITA,2015.0,7.911
ITA,Sassari/ITA,2016.0,6.869
ITA,Sassari/ITA,2017.0,7.153
ITA,Sassari/ITA,2018.0,6.508
ITA,Sassari/ITA,2019.0,7.028
ITA,Savignano Sul Rubicone/ITA,2010.0,
ITA,Savignano Sul Rubicone/ITA,2013.0,16.915
ITA,Savignano Sul Rubicone/ITA,2014.0,15.472
ITA,Savignano Sul Rubicone/ITA,2015.0,19.534
ITA,Savignano Sul Rubicone/ITA,2016.0,16.363
ITA,Savignano Sul Rubicone/ITA,2017.0,18.765
ITA,Savignano Sul Rubicone/ITA,2018.0,16.769
ITA,Savignano Sul Rubicone/ITA,2019.0,15.88
ITA,Savona/ITA,2010.0,14.456
ITA,Savona/ITA,2013.0,12.972
ITA,Savona/ITA,2014.0,12.631
ITA,Savona/ITA,2015.0,15.115
ITA,Savona/ITA,2016.0,14.436
ITA,Savona/ITA,2017.0,14.919
ITA,Savona/ITA,2018.0,14.501
ITA,Savona/ITA,2019.0,11.002
AUT,Schalchham/AUT,2013.0,15.306
AUT,Schalchham/AUT,2014.0,13.213
AUT,Schalchham/AUT,2015.0,12.297
AUT,Schalchham/AUT,2016.0,12.047
AUT,Schalchham/AUT,2017.0,12.233
AUT,Schalchham/AUT,2018.0,13.247
AUT,Schalchham/AUT,2019.0,11.38
ITA,Schivenoglia/ITA,2010.0,23.679
ITA,Schivenoglia/ITA,2013.0,26.683
ITA,Schivenoglia/ITA,2014.0,23.811
ITA,Schivenoglia/ITA,2015.0,26.951
ITA,Schivenoglia/ITA,2016.0,22.228
ITA,Schivenoglia/ITA,2017.0,27.11
ITA,Schivenoglia/ITA,2018.0,21.41
ITA,Schivenoglia/ITA,2019.0,20.488
BEL,Schoten/BEL,2013.0,16.511
BEL,Schoten/BEL,2014.0,14.186
BEL,Schoten/BEL,2015.0,13.946
BEL,Schoten/BEL,2016.0,13.762
BEL,Schoten/BEL,2017.0,13.952
BEL,Schoten/BEL,2018.0,13.832
BEL,Schoten/BEL,2019.0,12.308
DEU,Schramberg/DEU,2013.0,15.533
DEU,Schramberg/DEU,2014.0,11.902
DEU,Schramberg/DEU,2015.0,12.756
DEU,Schramberg/DEU,2016.0,12.105
DEU,Schramberg/DEU,2017.0,11.082
DEU,Schramberg/DEU,2018.0,11.45
DEU,Schramberg/DEU,2019.0,9.659
DEU,Schwandorf/DEU,2010.0,
DEU,Schwandorf/DEU,2013.0,14.137
DEU,Schwandorf/DEU,2014.0,13.6
DEU,Schwandorf/DEU,2015.0,13.537
DEU,Schwandorf/DEU,2016.0,11.77
DEU,Schwandorf/DEU,2017.0,12.727
DEU,Schwandorf/DEU,2018.0,13.134
DEU,Schwandorf/DEU,2019.0,10.444
DEU,Schwedt Oder/DEU,2010.0,
DEU,Schwedt Oder/DEU,2013.0,14.769
DEU,Schwedt Oder/DEU,2014.0,16.643
DEU,Schwedt Oder/DEU,2015.0,12.983
DEU,Schwedt Oder/DEU,2016.0,14.959
DEU,Schwedt Oder/DEU,2017.0,13.327
DEU,Schwedt Oder/DEU,2018.0,14.951
DEU,Schwedt Oder/DEU,2019.0,11.382
DEU,Schwerte/DEU,2010.0,
DEU,Schwerte/DEU,2013.0,15.64
DEU,Schwerte/DEU,2014.0,13.063
DEU,Schwerte/DEU,2015.0,12.79
DEU,Schwerte/DEU,2016.0,12.221
DEU,Schwerte/DEU,2017.0,12.291
DEU,Schwerte/DEU,2018.0,11.591
DEU,Schwerte/DEU,2019.0,10.844
USA,Scottsbluff NE/USA,2010.0,5.3
USA,Scottsbluff NE/USA,2011.0,4.8
USA,Scottsbluff NE/USA,2012.0,5.6
USA,Scottsbluff NE/USA,2013.0,5.1
USA,Scottsbluff NE/USA,2014.0,5.2
USA,Scottsbluff NE/USA,2015.0,5.5
USA,Scottsbluff NE/USA,2016.0,
USA,Scottsbluff NE/USA,2017.0,7.6
USA,Scottsbluff NE/USA,2018.0,6.3
USA,Scottsbluff NE/USA,2019.0,4.8
USA,Scranton Wilkes Barre Hazleton PA/USA,2010.0,9.7
USA,Scranton Wilkes Barre Hazleton PA/USA,2011.0,9.3
USA,Scranton Wilkes Barre Hazleton PA/USA,2012.0,8.3
USA,Scranton Wilkes Barre Hazleton PA/USA,2013.0,9.2
USA,Scranton Wilkes Barre Hazleton PA/USA,2014.0,
USA,Scranton Wilkes Barre Hazleton PA/USA,2015.0,10.4
USA,Scranton Wilkes Barre Hazleton PA/USA,2016.0,8.2
USA,Scranton Wilkes Barre Hazleton PA/USA,2017.0,8.6
USA,Scranton Wilkes Barre Hazleton PA/USA,2018.0,8.3
USA,Scranton Wilkes Barre Hazleton PA/USA,2019.0,6.5
USA,Seattle Tacoma Bellevue WA/USA,2010.0,6.5
USA,Seattle Tacoma Bellevue WA/USA,2011.0,7.6
USA,Seattle Tacoma Bellevue WA/USA,2012.0,7.133
USA,Seattle Tacoma Bellevue WA/USA,2013.0,8.1
USA,Seattle Tacoma Bellevue WA/USA,2014.0,6.62
USA,Seattle Tacoma Bellevue WA/USA,2015.0,7.517
USA,Seattle Tacoma Bellevue WA/USA,2016.0,5.967
USA,Seattle Tacoma Bellevue WA/USA,2017.0,8.167
USA,Seattle Tacoma Bellevue WA/USA,2018.0,7.567
USA,Seattle Tacoma Bellevue WA/USA,2019.0,7.0
ZAF,Sedibeng/ZAF,2010.0,42.557
ZAF,Sedibeng/ZAF,2011.0,
ZAF,Sedibeng/ZAF,2012.0,36.99
ZAF,Sedibeng/ZAF,2013.0,29.744
ZAF,Sedibeng/ZAF,2014.0,32.632
ZAF,Sedibeng/ZAF,2015.0,30.636
ZAF,Sedibeng/ZAF,2016.0,59.653
ZAF,Sedibeng/ZAF,2018.0,32.974
ZAF,Sedibeng/ZAF,2019.0,
CZE,Sedlec/CZE,2010.0,19.906
CZE,Sedlec/CZE,2013.0,20.261
CZE,Sedlec/CZE,2014.0,19.929
CZE,Sedlec/CZE,2015.0,16.081
CZE,Sedlec/CZE,2016.0,15.221
CZE,Sedlec/CZE,2017.0,16.038
CZE,Sedlec/CZE,2018.0,18.48
CZE,Sedlec/CZE,2019.0,12.636
ITA,Semonte Casamorcia/ITA,2013.0,8.557
ITA,Semonte Casamorcia/ITA,2014.0,8.123
ITA,Semonte Casamorcia/ITA,2015.0,9.524
ITA,Semonte Casamorcia/ITA,2016.0,8.564
ITA,Semonte Casamorcia/ITA,2017.0,8.927
ITA,Semonte Casamorcia/ITA,2018.0,7.944
ITA,Semonte Casamorcia/ITA,2019.0,7.185
SVK,Senica/SVK,2010.0,
SVK,Senica/SVK,2013.0,15.791
SVK,Senica/SVK,2014.0,19.224
SVK,Senica/SVK,2015.0,14.061
SVK,Senica/SVK,2016.0,14.481
SVK,Senica/SVK,2017.0,16.445
SVK,Senica/SVK,2018.0,16.429
SVK,Senica/SVK,2019.0,13.905
ITA,Settimo Torinese/ITA,2013.0,32.524
ITA,Settimo Torinese/ITA,2014.0,25.928
ITA,Settimo Torinese/ITA,2015.0,30.564
ITA,Settimo Torinese/ITA,2016.0,25.689
ITA,Settimo Torinese/ITA,2017.0,29.521
ITA,Settimo Torinese/ITA,2018.0,24.128
ITA,Settimo Torinese/ITA,2019.0,21.761
CHN,Shanghai/CHN,2011.0,54.41
CHN,Shanghai/CHN,2012.0,17.788
CHN,Shanghai/CHN,2013.0,60.425
CHN,Shanghai/CHN,2014.0,51.528
CHN,Shanghai/CHN,2015.0,53.606
CHN,Shanghai/CHN,2016.0,45.546
CHN,Shanghai/CHN,2017.0,39.784
CHN,Shanghai/CHN,2018.0,37.656
GBR,Sheffield/GBR,2010.0,15.724
GBR,Sheffield/GBR,2013.0,12.926
GBR,Sheffield/GBR,2014.0,12.331
GBR,Sheffield/GBR,2015.0,9.287
GBR,Sheffield/GBR,2016.0,9.504
GBR,Sheffield/GBR,2017.0,11.058
GBR,Sheffield/GBR,2018.0,12.771
GBR,Sheffield/GBR,2019.0,12.493
CHN,Shenyang/CHN,2013.0,74.278
CHN,Shenyang/CHN,2014.0,71.904
CHN,Shenyang/CHN,2015.0,71.241
CHN,Shenyang/CHN,2016.0,54.001
CHN,Shenyang/CHN,2017.0,50.876
CHN,Shenyang/CHN,2018.0,45.965
CHN,Shenyang/CHN,2019.0,39.554
CHN,Shenzhen/CHN,2013.0,39.8
CHN,Shenzhen/CHN,2014.0,33.652
CHN,Shenzhen/CHN,2015.0,29.9
CHN,Shenzhen/CHN,2016.0,26.948
CHN,Shenzhen/CHN,2017.0,30.273
CHN,Shenzhen/CHN,2018.0,25.584
CHN,Shenzhen/CHN,2019.0,19.953
USA,Sheridan WY/USA,2010.0,8.7
USA,Sheridan WY/USA,2011.0,7.7
USA,Sheridan WY/USA,2012.0,8.3
USA,Sheridan WY/USA,2013.0,6.7
USA,Sheridan WY/USA,2014.0,6.5
USA,Sheridan WY/USA,2015.0,7.5
USA,Sheridan WY/USA,2016.0,6.9
USA,Sheridan WY/USA,2017.0,7.7
USA,Sheridan WY/USA,2018.0,7.2
USA,Sheridan WY/USA,2019.0,6.0
CHN,Shijiazhuang/CHN,2013.0,155.0
CHN,Shijiazhuang/CHN,2014.0,120.941
CHN,Shijiazhuang/CHN,2015.0,86.751
CHN,Shijiazhuang/CHN,2016.0,94.722
CHN,Shijiazhuang/CHN,2017.0,82.429
CHN,Shijiazhuang/CHN,2018.0,70.864
CHN,Shijiazhuang/CHN,2019.0,57.812
USA,Shreveport-Bossier City LA/USA,2010.0,11.1
USA,Shreveport-Bossier City LA/USA,2011.0,12.2
USA,Shreveport-Bossier City LA/USA,2012.0,12.0
USA,Shreveport-Bossier City LA/USA,2013.0,10.8
USA,Shreveport-Bossier City LA/USA,2014.0,10.0
USA,Shreveport-Bossier City LA/USA,2015.0,10.1
USA,Shreveport-Bossier City LA/USA,2016.0,10.0
USA,Shreveport-Bossier City LA/USA,2017.0,10.6
USA,Shreveport-Bossier City LA/USA,2018.0,10.7
USA,Shreveport-Bossier City LA/USA,2019.0,10.7
POL,Siedlce/POL,2013.0,28.146
POL,Siedlce/POL,2014.0,26.484
POL,Siedlce/POL,2015.0,24.911
POL,Siedlce/POL,2016.0,26.964
POL,Siedlce/POL,2017.0,22.981
POL,Siedlce/POL,2018.0,22.303
POL,Siedlce/POL,2019.0,19.566
USA,Sierra Vista Douglas AZ/USA,2010.0,6.8
USA,Sierra Vista Douglas AZ/USA,2011.0,6.5
USA,Sierra Vista Douglas AZ/USA,2012.0,6.7
USA,Sierra Vista Douglas AZ/USA,2013.0,6.9
USA,Sierra Vista Douglas AZ/USA,2014.0,7.2
USA,Sierra Vista Douglas AZ/USA,2015.0,5.2
USA,Sierra Vista Douglas AZ/USA,2016.0,3.8
USA,Sierra Vista Douglas AZ/USA,2017.0,5.8
USA,Sierra Vista Douglas AZ/USA,2018.0,5.6
USA,Sierra Vista Douglas AZ/USA,2019.0,5.1
SGP,Singapore/SGP,2010.0,17.0
SGP,Singapore/SGP,2011.0,17.0
SGP,Singapore/SGP,2012.0,19.0
SGP,Singapore/SGP,2013.0,20.0
SGP,Singapore/SGP,2014.0,17.985
SGP,Singapore/SGP,2015.0,24.376
SGP,Singapore/SGP,2016.0,14.87
SGP,Singapore/SGP,2017.0,13.923
SGP,Singapore/SGP,2018.0,15.01
SGP,Singapore/SGP,2019.0,16.309
BEL,Sinsin/BEL,2013.0,11.15
BEL,Sinsin/BEL,2014.0,8.377
BEL,Sinsin/BEL,2015.0,8.911
BEL,Sinsin/BEL,2016.0,8.393
BEL,Sinsin/BEL,2017.0,7.965
BEL,Sinsin/BEL,2018.0,8.582
BEL,Sinsin/BEL,2019.0,6.524
PRT,Sintra/PRT,2013.0,7.463
PRT,Sintra/PRT,2014.0,10.17
PRT,Sintra/PRT,2015.0,12.228
PRT,Sintra/PRT,2016.0,7.531
PRT,Sintra/PRT,2017.0,9.622
PRT,Sintra/PRT,2018.0,8.385
PRT,Sintra/PRT,2019.0,8.119
USA,Sioux City IA NE SD/USA,2010.0,9.6
USA,Sioux City IA NE SD/USA,2011.0,9.3
USA,Sioux City IA NE SD/USA,2012.0,9.9
USA,Sioux City IA NE SD/USA,2013.0,8.9
USA,Sioux City IA NE SD/USA,2014.0,8.6
USA,Sioux City IA NE SD/USA,2015.0,8.2
USA,Sioux City IA NE SD/USA,2016.0,5.8
USA,Sioux City IA NE SD/USA,2017.0,6.4
USA,Sioux City IA NE SD/USA,2018.0,6.3
USA,Sioux City IA NE SD/USA,2019.0,5.8
USA,Sioux Falls SD/USA,2010.0,10.3
USA,Sioux Falls SD/USA,2011.0,8.0
USA,Sioux Falls SD/USA,2012.0,6.0
USA,Sioux Falls SD/USA,2013.0,8.9
USA,Sioux Falls SD/USA,2014.0,7.4
USA,Sioux Falls SD/USA,2015.0,8.9
USA,Sioux Falls SD/USA,2016.0,6.6
USA,Sioux Falls SD/USA,2017.0,5.4
USA,Sioux Falls SD/USA,2018.0,5.2
USA,Sioux Falls SD/USA,2019.0,3.9
DEU,Siptenfelde/DEU,2013.0,10.0
DEU,Siptenfelde/DEU,2014.0,10.633
DEU,Siptenfelde/DEU,2015.0,8.684
DEU,Siptenfelde/DEU,2016.0,8.616
DEU,Siptenfelde/DEU,2017.0,7.694
DEU,Siptenfelde/DEU,2018.0,9.276
DEU,Siptenfelde/DEU,2019.0,6.52
HRV,Slavonski Brod/HRV,2013.0,37.537
HRV,Slavonski Brod/HRV,2014.0,43.1
HRV,Slavonski Brod/HRV,2015.0,35.942
HRV,Slavonski Brod/HRV,2016.0,41.293
HRV,Slavonski Brod/HRV,2017.0,36.91
HRV,Slavonski Brod/HRV,2018.0,36.064
HRV,Slavonski Brod/HRV,2019.0,30.224
SVK,Snina/SVK,2013.0,12.014
SVK,Snina/SVK,2014.0,12.354
SVK,Snina/SVK,2015.0,9.124
SVK,Snina/SVK,2016.0,8.975
SVK,Snina/SVK,2017.0,11.201
SVK,Snina/SVK,2018.0,9.717
SVK,Snina/SVK,2019.0,9.654
BGR,Sofia/BGR,2010.0,20.062
BGR,Sofia/BGR,2013.0,21.795
BGR,Sofia/BGR,2014.0,20.249
BGR,Sofia/BGR,2015.0,16.749
BGR,Sofia/BGR,2016.0,14.762
BGR,Sofia/BGR,2017.0,16.616
BGR,Sofia/BGR,2018.0,18.753
BGR,Sofia/BGR,2019.0,13.575
USA,Somerset KY/USA,2010.0,
USA,Somerset KY/USA,2011.0,
USA,Somerset KY/USA,2012.0,9.6
USA,Somerset KY/USA,2013.0,8.8
USA,Somerset KY/USA,2014.0,9.3
USA,Somerset KY/USA,2015.0,8.1
USA,Somerset KY/USA,2016.0,8.0
USA,Somerset KY/USA,2017.0,7.5
USA,Somerset KY/USA,2018.0,7.5
USA,Somerset KY/USA,2019.0,7.0
ITA,Sondrio/ITA,2010.0,21.572
ITA,Sondrio/ITA,2013.0,19.089
ITA,Sondrio/ITA,2014.0,10.328
ITA,Sondrio/ITA,2015.0,21.683
ITA,Sondrio/ITA,2016.0,19.074
ITA,Sondrio/ITA,2017.0,19.54
ITA,Sondrio/ITA,2018.0,18.492
ITA,Sondrio/ITA,2019.0,16.489
ITA,Soresina/ITA,2010.0,
ITA,Soresina/ITA,2013.0,34.049
ITA,Soresina/ITA,2014.0,29.627
ITA,Soresina/ITA,2015.0,33.051
ITA,Soresina/ITA,2016.0,28.027
ITA,Soresina/ITA,2017.0,30.736
ITA,Soresina/ITA,2018.0,26.693
ITA,Soresina/ITA,2019.0,26.38
USA,South Bend Mishawaka IN MI/USA,2010.0,13.4
USA,South Bend Mishawaka IN MI/USA,2011.0,12.3
USA,South Bend Mishawaka IN MI/USA,2012.0,11.9
USA,South Bend Mishawaka IN MI/USA,2013.0,11.8
USA,South Bend Mishawaka IN MI/USA,2014.0,11.5
USA,South Bend Mishawaka IN MI/USA,2015.0,10.6
USA,South Bend Mishawaka IN MI/USA,2016.0,9.3
USA,South Bend Mishawaka IN MI/USA,2017.0,8.0
USA,South Bend Mishawaka IN MI/USA,2018.0,9.4
USA,South Bend Mishawaka IN MI/USA,2019.0,8.3
GBR,Southampton/GBR,2010.0,13.292
GBR,Southampton/GBR,2013.0,15.011
GBR,Southampton/GBR,2014.0,14.672
GBR,Southampton/GBR,2015.0,9.96
GBR,Southampton/GBR,2016.0,10.684
GBR,Southampton/GBR,2017.0,11.152
GBR,Southampton/GBR,2018.0,11.88
GBR,Southampton/GBR,2019.0,9.599
GBR,Southend On Sea/GBR,2010.0,14.227
GBR,Southend On Sea/GBR,2013.0,10.637
GBR,Southend On Sea/GBR,2014.0,11.807
GBR,Southend On Sea/GBR,2015.0,10.624
GBR,Southend On Sea/GBR,2016.0,11.727
GBR,Southend On Sea/GBR,2017.0,12.304
GBR,Southend On Sea/GBR,2018.0,12.474
GBR,Southend On Sea/GBR,2019.0,10.64
USA,Spartanburg SC/USA,2010.0,11.4
USA,Spartanburg SC/USA,2011.0,11.0
USA,Spartanburg SC/USA,2012.0,9.7
USA,Spartanburg SC/USA,2013.0,9.0
USA,Spartanburg SC/USA,2014.0,9.3
USA,Spartanburg SC/USA,2015.0,8.4
USA,Spartanburg SC/USA,2016.0,8.6
USA,Spartanburg SC/USA,2017.0,7.9
USA,Spartanburg SC/USA,2018.0,7.6
USA,Spartanburg SC/USA,2019.0,7.7
DEU,Speyer/DEU,2010.0,
DEU,Speyer/DEU,2013.0,13.076
DEU,Speyer/DEU,2014.0,13.746
DEU,Speyer/DEU,2015.0,14.385
DEU,Speyer/DEU,2016.0,13.191
DEU,Speyer/DEU,2017.0,12.962
DEU,Speyer/DEU,2018.0,13.369
DEU,Speyer/DEU,2019.0,11.619
USA,Spokane Spokane Valley WA/USA,2010.0,7.5
USA,Spokane Spokane Valley WA/USA,2011.0,7.3
USA,Spokane Spokane Valley WA/USA,2012.0,7.4
USA,Spokane Spokane Valley WA/USA,2013.0,
USA,Spokane Spokane Valley WA/USA,2014.0,8.6
USA,Spokane Spokane Valley WA/USA,2015.0,9.4
USA,Spokane Spokane Valley WA/USA,2016.0,7.5
USA,Spokane Spokane Valley WA/USA,2017.0,10.9
USA,Spokane Spokane Valley WA/USA,2018.0,10.3
USA,Spokane Spokane Valley WA/USA,2019.0,7.5
ITA,Spoleto/ITA,2010.0,13.768
ITA,Spoleto/ITA,2013.0,12.314
ITA,Spoleto/ITA,2014.0,12.843
ITA,Spoleto/ITA,2015.0,13.835
ITA,Spoleto/ITA,2016.0,11.503
ITA,Spoleto/ITA,2017.0,10.315
ITA,Spoleto/ITA,2018.0,10.733
ITA,Spoleto/ITA,2019.0,9.793
USA,Springfield MA/USA,2010.0,7.7
USA,Springfield MA/USA,2011.0,7.8
USA,Springfield MA/USA,2012.0,7.6
USA,Springfield MA/USA,2013.0,6.8
USA,Springfield MA/USA,2014.0,5.6
USA,Springfield MA/USA,2015.0,6.2
USA,Springfield MA/USA,2016.0,5.6
USA,Springfield MA/USA,2017.0,5.1
USA,Springfield MA/USA,2018.0,4.9
USA,Springfield MA/USA,2019.0,4.8
USA,Springfield OH/USA,2010.0,13.1
USA,Springfield OH/USA,2011.0,12.3
USA,Springfield OH/USA,2012.0,10.4
USA,Springfield OH/USA,2013.0,10.1
USA,Springfield OH/USA,2014.0,10.0
USA,Springfield OH/USA,2015.0,8.9
USA,Springfield OH/USA,2016.0,8.4
USA,Springfield OH/USA,2017.0,8.1
USA,Springfield OH/USA,2018.0,9.6
USA,Springfield OH/USA,2019.0,9.8
USA,St Cloud MN/USA,2010.0,8.2
USA,St Cloud MN/USA,2011.0,8.9
USA,St Cloud MN/USA,2012.0,8.4
USA,St Cloud MN/USA,2013.0,6.4
USA,St Cloud MN/USA,2014.0,6.2
USA,St Cloud MN/USA,2015.0,5.8
USA,St Cloud MN/USA,2016.0,5.6
USA,St Cloud MN/USA,2017.0,5.8
USA,St Cloud MN/USA,2018.0,6.5
USA,St Cloud MN/USA,2019.0,5.7
USA,St Joseph MO KS/USA,2010.0,11.9
USA,St Joseph MO KS/USA,2011.0,11.3
USA,St Joseph MO KS/USA,2012.0,10.6
USA,St Joseph MO KS/USA,2013.0,11.1
USA,St Joseph MO KS/USA,2014.0,10.7
USA,St Joseph MO KS/USA,2015.0,9.7
USA,St Joseph MO KS/USA,2016.0,8.1
USA,St Joseph MO KS/USA,2017.0,8.6
USA,St Joseph MO KS/USA,2018.0,8.9
USA,St Joseph MO KS/USA,2019.0,8.5
USA,St Louis MO IL/USA,2010.0,12.08
USA,St Louis MO IL/USA,2011.0,11.52
USA,St Louis MO IL/USA,2012.0,10.48
USA,St Louis MO IL/USA,2013.0,10.8
USA,St Louis MO IL/USA,2014.0,10.88
USA,St Louis MO IL/USA,2015.0,10.7
USA,St Louis MO IL/USA,2016.0,8.64
USA,St Louis MO IL/USA,2017.0,8.48
USA,St Louis MO IL/USA,2018.0,8.7
USA,St Louis MO IL/USA,2019.0,8.52
CZE,Stachy/CZE,2010.0,
CZE,Stachy/CZE,2013.0,9.438
CZE,Stachy/CZE,2014.0,9.14
CZE,Stachy/CZE,2015.0,9.781
CZE,Stachy/CZE,2016.0,4.218
CZE,Stachy/CZE,2017.0,4.454
CZE,Stachy/CZE,2018.0,6.761
CZE,Stachy/CZE,2019.0,4.765
BGR,Stara Zagora/BGR,2010.0,23.686
BGR,Stara Zagora/BGR,2013.0,13.157
BGR,Stara Zagora/BGR,2014.0,15.896
BGR,Stara Zagora/BGR,2015.0,16.731
BGR,Stara Zagora/BGR,2016.0,17.935
BGR,Stara Zagora/BGR,2017.0,19.312
BGR,Stara Zagora/BGR,2018.0,21.284
BGR,Stara Zagora/BGR,2019.0,20.934
POL,Starachowice/POL,2013.0,26.809
POL,Starachowice/POL,2014.0,25.388
POL,Starachowice/POL,2015.0,22.348
POL,Starachowice/POL,2016.0,22.264
POL,Starachowice/POL,2017.0,22.672
POL,Starachowice/POL,2018.0,22.029
POL,Starachowice/POL,2019.0,19.328
USA,State College PA/USA,2010.0,9.1
USA,State College PA/USA,2011.0,9.5
USA,State College PA/USA,2012.0,9.8
USA,State College PA/USA,2013.0,8.6
USA,State College PA/USA,2014.0,8.7
USA,State College PA/USA,2015.0,8.4
USA,State College PA/USA,2016.0,7.2
USA,State College PA/USA,2017.0,8.5
USA,State College PA/USA,2018.0,8.7
USA,State College PA/USA,2019.0,9.8
NOR,Stavanger/NOR,2010.0,10.257
NOR,Stavanger/NOR,2013.0,8.686
NOR,Stavanger/NOR,2014.0,8.665
NOR,Stavanger/NOR,2015.0,8.672
NOR,Stavanger/NOR,2016.0,8.376
NOR,Stavanger/NOR,2017.0,6.843
NOR,Stavanger/NOR,2018.0,8.001
NOR,Stavanger/NOR,2019.0,7.79
ITA,Stazione Di Padule/ITA,2013.0,10.923
ITA,Stazione Di Padule/ITA,2014.0,10.818
ITA,Stazione Di Padule/ITA,2015.0,12.677
ITA,Stazione Di Padule/ITA,2016.0,10.363
ITA,Stazione Di Padule/ITA,2017.0,10.434
ITA,Stazione Di Padule/ITA,2018.0,10.702
ITA,Stazione Di Padule/ITA,2019.0,9.929
ITA,Stazione/ITA,2013.0,18.818
ITA,Stazione/ITA,2014.0,19.352
ITA,Stazione/ITA,2015.0,23.442
ITA,Stazione/ITA,2016.0,20.656
ITA,Stazione/ITA,2017.0,20.551
ITA,Stazione/ITA,2018.0,17.949
ITA,Stazione/ITA,2019.0,16.38
BEL,Steenokkerzeel/BEL,2010.0,15.506
BEL,Steenokkerzeel/BEL,2013.0,
BEL,Steenokkerzeel/BEL,2014.0,16.113
BEL,Steenokkerzeel/BEL,2015.0,13.04
BEL,Steenokkerzeel/BEL,2016.0,12.678
BEL,Steenokkerzeel/BEL,2017.0,12.535
BEL,Steenokkerzeel/BEL,2018.0,12.828
BEL,Steenokkerzeel/BEL,2019.0,11.753
AUT,Steinfeld/AUT,2013.0,11.632
AUT,Steinfeld/AUT,2014.0,8.244
AUT,Steinfeld/AUT,2015.0,9.266
AUT,Steinfeld/AUT,2016.0,8.678
AUT,Steinfeld/AUT,2017.0,8.744
AUT,Steinfeld/AUT,2018.0,10.373
AUT,Steinfeld/AUT,2019.0,8.419
AUT,Steyr/AUT,2010.0,
AUT,Steyr/AUT,2013.0,14.806
AUT,Steyr/AUT,2014.0,12.878
AUT,Steyr/AUT,2015.0,11.782
AUT,Steyr/AUT,2016.0,10.737
AUT,Steyr/AUT,2017.0,12.314
AUT,Steyr/AUT,2018.0,13.577
AUT,Steyr/AUT,2019.0,10.954
SWE,Stockholm/SWE,2010.0,7.839
SWE,Stockholm/SWE,2013.0,5.964
SWE,Stockholm/SWE,2014.0,6.941
SWE,Stockholm/SWE,2015.0,4.998
SWE,Stockholm/SWE,2016.0,5.444
SWE,Stockholm/SWE,2017.0,4.757
SWE,Stockholm/SWE,2018.0,5.992
SWE,Stockholm/SWE,2019.0,5.668
USA,Stockton Lodi CA/USA,2010.0,10.6
USA,Stockton Lodi CA/USA,2011.0,11.0
USA,Stockton Lodi CA/USA,2012.0,10.25
USA,Stockton Lodi CA/USA,2013.0,14.65
USA,Stockton Lodi CA/USA,2014.0,10.95
USA,Stockton Lodi CA/USA,2015.0,12.7
USA,Stockton Lodi CA/USA,2016.0,10.8
USA,Stockton Lodi CA/USA,2017.0,11.6
USA,Stockton Lodi CA/USA,2018.0,15.5
USA,Stockton Lodi CA/USA,2019.0,8.7
GBR,Stockton On Tees/GBR,2010.0,9.369
GBR,Stockton On Tees/GBR,2013.0,10.049
GBR,Stockton On Tees/GBR,2014.0,10.996
GBR,Stockton On Tees/GBR,2015.0,10.81
GBR,Stockton On Tees/GBR,2016.0,9.275
GBR,Stockton On Tees/GBR,2017.0,8.27
GBR,Stockton On Tees/GBR,2018.0,9.791
GBR,Stockton On Tees/GBR,2019.0,8.21
GBR,Stoke On Trent/GBR,2010.0,16.52
GBR,Stoke On Trent/GBR,2013.0,13.784
GBR,Stoke On Trent/GBR,2014.0,13.354
GBR,Stoke On Trent/GBR,2015.0,11.691
GBR,Stoke On Trent/GBR,2016.0,11.667
GBR,Stoke On Trent/GBR,2017.0,8.659
GBR,Stoke On Trent/GBR,2018.0,9.447
GBR,Stoke On Trent/GBR,2019.0,9.471
FRA,Strasbourg/FRA,2010.0,18.738
FRA,Strasbourg/FRA,2013.0,18.171
FRA,Strasbourg/FRA,2014.0,18.028
FRA,Strasbourg/FRA,2015.0,18.312
FRA,Strasbourg/FRA,2016.0,14.411
FRA,Strasbourg/FRA,2017.0,15.913
FRA,Strasbourg/FRA,2018.0,14.367
FRA,Strasbourg/FRA,2019.0,14.242
SVK,Strazske/SVK,2010.0,19.131
SVK,Strazske/SVK,2013.0,19.971
SVK,Strazske/SVK,2014.0,20.718
SVK,Strazske/SVK,2015.0,20.164
SVK,Strazske/SVK,2016.0,18.561
SVK,Strazske/SVK,2017.0,21.552
SVK,Strazske/SVK,2018.0,19.441
SVK,Strazske/SVK,2019.0,18.585
SWE,Stromsund/SWE,2013.0,1.855
