SpatialDim,TimeDim,NumericValue
UKR,2002,671807.9
UKR,2003,684093.2
UKR,2004,676530.8
UKR,2005,689298.9
UKR,2006,677845.9
UKR,2007,683365.1
UKR,2008,681617.9
UKR,2009,646715.4
UKR,2010,640034.8
UKR,2011,612135.4
UKR,2012,610844.8
UKR,2013,604922.6
UKR,2014,614000.0
UKR,2015,570147.5
UKR,2016,568743.9
UKR,2017,546997.1
UKR,2018,556132.0
UKR,2019,545918.7
URY,2000,26053.53
URY,2001,26781.38
URY,2002,26774.28
URY,2003,28191.96
URY,2004,27703.32
URY,2005,27455.18
URY,2006,26396.88
URY,2007,28925.88
URY,2008,26677.87
URY,2009,26481.77
URY,2010,27779.69
URY,2011,27696.63
URY,2012,28160.53
URY,2013,27607.22
URY,2014,27253.03
URY,2015,28151.81
URY,2016,29260.88
URY,2017,28359.22
URY,2018,29118.55
URY,2019,29762.93
USA,2000,2112337.0
USA,2001,2120439.0
USA,2002,2138742.0
USA,2003,2142418.0
USA,2004,2096518.0
USA,2005,2136848.0
USA,2006,2121151.0
USA,2007,2120466.0
USA,2008,2166247.0
USA,2009,2140116.0
USA,2010,2176600.0
USA,2011,2214065.0
USA,2012,2243395.0
USA,2013,2288394.0
USA,2014,2316363.0
USA,2015,2389010.0
USA,2016,2416620.0
USA,2017,2474725.0
USA,2018,2546504.0
USA,2019,2599584.0
UZB,2000,133038.3
UZB,2001,132727.6
UZB,2002,140571.4
UZB,2003,141637.7
UZB,2004,137055.8
UZB,2005,148785.5
UZB,2006,141267.5
UZB,2007,140420.5
UZB,2008,139157.9
UZB,2009,131505.7
UZB,2010,137500.1
UZB,2011,142493.1
UZB,2012,145034.9
UZB,2013,142973.7
UZB,2014,145455.8
UZB,2015,142935.4
UZB,2016,144452.6
UZB,2017,145716.8
UZB,2018,145964.7
UZB,2019,145048.6
VCT,2000,604.5625
VCT,2001,580.3914
VCT,2002,585.1179
VCT,2003,582.662
VCT,2004,595.3735
VCT,2005,574.2095
VCT,2006,586.6758
VCT,2007,598.4565
VCT,2008,602.2925
VCT,2009,599.3239
VCT,2010,631.5267
VCT,2011,665.985
VCT,2012,701.6087
VCT,2013,716.9556
VCT,2014,731.8852
VCT,2015,731.2971
VCT,2016,731.9536
VCT,2017,733.7076
VCT,2018,732.2521
VCT,2019,736.3425
VEN,2000,67812.48
VEN,2001,71128.77
VEN,2002,69982.26
VEN,2003,75200.72
VEN,2004,75020.77
VEN,2005,77143.73
VEN,2006,78594.99
VEN,2007,81592.29
VEN,2008,85702.95
VEN,2009,87024.09
VEN,2010,92112.03
VEN,2011,96449.55
VEN,2012,98453.53
VEN,2013,99802.57
VEN,2014,109000.4
VEN,2015,105984.4
VEN,2016,110661.5
VEN,2017,111794.9
VEN,2018,111655.6
VEN,2019,111957.8
VNM,2000,373094.3
VNM,2001,383697.3
VNM,2002,393798.8
VNM,2003,402202.0
VNM,2004,412436.8
VNM,2005,421529.8
VNM,2006,434576.5
VNM,2007,449868.5
VNM,2008,464298.3
VNM,2009,476460.7
VNM,2010,486735.8
VNM,2011,500870.5
VNM,2012,514219.8
VNM,2013,525197.9
VNM,2014,535966.9
VNM,2015,546351.9
VNM,2016,560040.3
VNM,2017,572308.6
VNM,2018,583454.1
VNM,2019,592300.8
VUT,2000,903.6989
VUT,2001,928.9243
VUT,2002,951.8358
VUT,2003,972.1534
VUT,2004,992.5764
VUT,2005,1013.121
VUT,2006,1073.55
VUT,2007,1109.307
VUT,2008,1145.809
VUT,2009,1210.455
VUT,2010,1248.158
VUT,2011,1284.261
VUT,2012,1335.506
VUT,2013,1372.358
VUT,2014,1395.025
VUT,2015,1426.568
VUT,2016,1466.61
VUT,2017,1504.577
VUT,2018,1541.122
VUT,2019,1577.087
WPR,2000,8923878.0
WPR,2001,9143491.0
WPR,2002,9378651.0
WPR,2003,9581488.0
WPR,2004,9806123.0
WPR,2005,9828875.0
WPR,2006,9780766.0
WPR,2007,9818449.0
WPR,2008,9984008.0
WPR,2009,10100000.0
WPR,2010,10300000.0
WPR,2011,10500000.0
WPR,2012,10700000.0
WPR,2013,10800000.0
WPR,2014,10800000.0
WPR,2015,10900000.0
WPR,2016,11200000.0
WPR,2017,11500000.0
WPR,2018,11800000.0
WPR,2019,12000000.0
WSM,2000,797.9289
WSM,2001,817.64
WSM,2002,833.1906
WSM,2003,847.1489
WSM,2004,858.7538
WSM,2005,869.3397
WSM,2006,889.3701
WSM,2007,906.4351
WSM,2008,919.4431
WSM,2009,917.0099
WSM,2010,945.1243
WSM,2011,958.4556
WSM,2012,967.5909
WSM,2013,964.303
WSM,2014,966.239
WSM,2015,952.2551
WSM,2016,968.5468
WSM,2017,974.0295
WSM,2018,985.7372
WSM,2019,989.6288
YEM,2000,56526.42
YEM,2001,57869.06
YEM,2002,58382.62
YEM,2003,58476.05
YEM,2004,58771.26
YEM,2005,59198.4
YEM,2006,60181.85
YEM,2007,61675.86
YEM,2008,63107.82
YEM,2009,63714.4
YEM,2010,63833.94
YEM,2011,65729.64
YEM,2012,67945.06
YEM,2013,69802.95
YEM,2014,71240.27
YEM,2015,73285.34
YEM,2016,75889.2
YEM,2017,78859.4
YEM,2018,81851.7
YEM,2019,85634.58
ZAF,2000,208657.9
ZAF,2001,213880.6
ZAF,2002,222003.7
ZAF,2003,228577.5
ZAF,2004,228347.8
ZAF,2005,229894.3
ZAF,2006,236452.8
ZAF,2007,242579.2
ZAF,2008,251514.8
ZAF,2009,254822.3
ZAF,2010,251779.4
ZAF,2011,248458.7
ZAF,2012,249026.9
ZAF,2013,251695.8
ZAF,2014,259084.0
ZAF,2015,266219.4
ZAF,2016,272027.9
ZAF,2017,275274.2
ZAF,2018,260840.7
ZAF,2019,254717.5
ZMB,2000,36793.54
ZMB,2001,36165.0
ZMB,2002,35921.69
ZMB,2003,35541.57
ZMB,2004,36661.28
ZMB,2005,36380.97
ZMB,2006,36809.61
ZMB,2007,35314.88
ZMB,2008,34889.25
ZMB,2009,35471.3
ZMB,2010,36652.38
ZMB,2011,38260.13
ZMB,2012,38169.32
ZMB,2013,38738.43
ZMB,2014,39562.86
ZMB,2015,39931.89
ZMB,2016,41057.01
ZMB,2017,42484.75
ZMB,2018,42801.89
ZMB,2019,42135.27
ZWE,2000,28859.41
ZWE,2001,29626.9
ZWE,2002,30975.84
ZWE,2003,31593.97
ZWE,2004,33514.11
ZWE,2005,34492.09
ZWE,2006,36422.37
ZWE,2007,40441.56
ZWE,2008,44520.36
ZWE,2009,46996.1
ZWE,2010,46634.89
ZWE,2011,46546.71
ZWE,2012,46516.0
ZWE,2013,46369.4
ZWE,2014,46495.99
ZWE,2015,46600.18
ZWE,2016,46639.99
ZWE,2017,45581.17
ZWE,2018,45524.45
ZWE,2019,46210.78
