SpatialDim,TimeDim,NumericValue
USA,2009,412.7165
USA,2010,409.7563
USA,2011,406.7545
USA,2012,403.2602
USA,2013,403.3087
USA,2014,401.5546
USA,2015,406.6224
USA,2016,404.1515
USA,2017,405.1816
USA,2018,406.9146
USA,2019,407.882
UZB,2000,932.3693
UZB,2001,906.1778
UZB,2002,942.8326
UZB,2003,932.3827
UZB,2004,881.7629
UZB,2005,937.174
UZB,2006,866.7787
UZB,2007,839.6832
UZB,2008,812.4457
UZB,2009,749.83
UZB,2010,768.3947
UZB,2011,780.2631
UZB,2012,777.9634
UZB,2013,756.6919
UZB,2014,761.1903
UZB,2015,738.0721
UZB,2016,722.1115
UZB,2017,711.4009
UZB,2018,693.6673
UZB,2019,673.0668
VCT,2000,684.3497
VCT,2001,648.1669
VCT,2002,644.3765
VCT,2003,631.8359
VCT,2004,640.9305
VCT,2005,621.0928
VCT,2006,610.1952
VCT,2007,602.4184
VCT,2008,588.5205
VCT,2009,567.9542
VCT,2010,578.9325
VCT,2011,591.1674
VCT,2012,601.583
VCT,2013,596.0478
VCT,2014,593.1291
VCT,2015,575.0298
VCT,2016,562.9848
VCT,2017,551.9427
VCT,2018,540.8986
VCT,2019,537.206
VEN,2000,468.3722
VEN,2001,471.7991
VEN,2002,445.3852
VEN,2003,464.4311
VEN,2004,445.6473
VEN,2005,441.945
VEN,2006,431.9538
VEN,2007,432.6228
VEN,2008,439.1757
VEN,2009,430.0074
VEN,2010,441.0689
VEN,2011,442.7633
VEN,2012,433.7243
VEN,2013,424.7395
VEN,2014,451.9731
VEN,2015,428.6688
VEN,2016,432.6359
VEN,2017,427.4056
VEN,2018,419.0227
VEN,2019,411.264
VNM,2000,592.6441
VNM,2001,590.2299
VNM,2002,589.5135
VNM,2003,587.1926
VNM,2004,588.4679
VNM,2005,587.8757
VNM,2006,589.0249
VNM,2007,593.202
VNM,2008,596.0728
VNM,2009,596.5348
VNM,2010,595.1967
VNM,2011,595.2508
VNM,2012,594.8094
VNM,2013,592.168
VNM,2014,589.6118
VNM,2015,587.0139
VNM,2016,583.5897
VNM,2017,579.4889
VNM,2018,575.1737
VNM,2019,569.4175
VUT,2000,1015.482
VUT,2001,1014.779
VUT,2002,1010.356
VUT,2003,1003.352
VUT,2004,999.9222
VUT,2005,997.4313
VUT,2006,1008.52
VUT,2007,1002.58
VUT,2008,998.3199
VUT,2009,1012.392
VUT,2010,1005.209
VUT,2011,1003.836
VUT,2012,1009.514
VUT,2013,1006.556
VUT,2014,998.6141
VUT,2015,998.7245
VUT,2016,992.4004
VUT,2017,988.8961
VUT,2018,987.2289
VUT,2019,986.3082
WPR,2000,601.0716
WPR,2001,595.3186
WPR,2002,591.3627
WPR,2003,586.053
WPR,2004,583.8036
WPR,2005,571.6203
WPR,2006,548.4686
WPR,2007,532.5885
WPR,2008,525.6822
WPR,2009,518.2451
WPR,2010,514.2534
WPR,2011,506.3917
WPR,2012,495.1104
WPR,2013,483.905
WPR,2014,473.0207
WPR,2015,463.5069
WPR,2016,458.8916
WPR,2017,453.9692
WPR,2018,448.3298
WPR,2019,443.7806
WSM,2000,832.8198
WSM,2001,829.2257
WSM,2002,823.9022
WSM,2003,819.8469
WSM,2004,814.1533
WSM,2005,811.0063
WSM,2006,808.0962
WSM,2007,804.071
WSM,2008,799.685
WSM,2009,785.6034
WSM,2010,795.1462
WSM,2011,793.0283
WSM,2012,790.2432
WSM,2013,782.95
WSM,2014,785.1766
WSM,2015,782.2725
WSM,2016,779.0927
WSM,2017,773.2452
WSM,2018,771.2489
WSM,2019,765.6934
YEM,2000,800.114
YEM,2001,791.1903
YEM,2002,780.9326
YEM,2003,770.1229
YEM,2004,762.2051
YEM,2005,753.4019
YEM,2006,745.25
YEM,2007,739.5816
YEM,2008,736.2176
YEM,2009,727.714
YEM,2010,717.1278
YEM,2011,713.3403
YEM,2012,711.4266
YEM,2013,707.6467
YEM,2014,702.0568
YEM,2015,700.4047
YEM,2016,701.4818
YEM,2017,705.1882
YEM,2018,703.9417
YEM,2019,717.1033
ZAF,2000,809.6087
ZAF,2001,805.8688
ZAF,2002,812.7379
ZAF,2003,816.7828
ZAF,2004,801.7928
ZAF,2005,797.1734
ZAF,2006,800.1682
ZAF,2007,798.1669
ZAF,2008,803.9962
ZAF,2009,799.4991
ZAF,2010,782.7194
ZAF,2011,753.1015
ZAF,2012,731.3497
ZAF,2013,717.675
ZAF,2014,719.4066
ZAF,2015,721.9691
ZAF,2016,714.1045
ZAF,2017,700.6222
ZAF,2018,647.3963
ZAF,2019,618.3997
ZMB,2000,904.1346
ZMB,2001,876.2611
ZMB,2002,861.0396
ZMB,2003,839.5849
ZMB,2004,845.261
ZMB,2005,829.3073
ZMB,2006,822.3
ZMB,2007,782.832
ZMB,2008,762.5465
ZMB,2009,757.3806
ZMB,2010,769.0663
ZMB,2011,774.9455
ZMB,2012,754.8958
ZMB,2013,744.744
ZMB,2014,737.326
ZMB,2015,729.0304
ZMB,2016,722.4375
ZMB,2017,718.941
ZMB,2018,704.56
ZMB,2019,679.4242
ZWE,2000,608.2065
ZWE,2001,613.5933
ZWE,2002,631.8235
ZWE,2003,638.3904
ZWE,2004,667.0287
ZWE,2005,685.7761
ZWE,2006,707.8461
ZWE,2007,769.5797
ZWE,2008,828.699
ZWE,2009,866.4008
ZWE,2010,861.7858
ZWE,2011,842.1525
ZWE,2012,826.4386
ZWE,2013,810.2175
ZWE,2014,804.2693
ZWE,2015,800.0917
ZWE,2016,782.6051
ZWE,2017,755.6024
ZWE,2018,738.462
ZWE,2019,734.978
