year,iso3,country,region,gdppc,pm25_concentration,population
2014,LKA,Sri Lanka,Asia,3885.62361617465,7.12,21547455
2014,PSE,State of Palestine,Asia,3352.11259506043,8.84,4415886
2014,SDN,Sudan,Africa,1338.17309570313,4.83,38823324
2014,SUR,Suriname,South America,9199.17789329145,0.82,575382
2014,SWZ,Swaziland,Africa,3928.5227551684,14.28,1136305
2014,SWE,Sweden,Europe,60020.3604576572,11.06,9696437
2014,CHE,Switzerland,Europe,88724.9909402638,17.88,8190238
2014,SYR,Syria,Asia,1071.23420366067,10.39,20273662
2014,TJK,Tajikistan,Asia,1094.43005016466,25.92,8425558
2014,TZA,Tanzania,Africa,1013.42877197266,10.07,50351505
2014,THA,Thailand,Asia,5822.37778295314,32.51,70216362
2015,AFG,Afghanistan,Asia,566.881129708434,15.23,33831765
2015,ALB,Albania,Europe,3952.80357364813,11.8,2898634
2015,DZA,Algeria,Africa,4741.49977033558,8.62,40019528
2015,ASM,American Samoa,Oceania,13101.5418159165,0.3,52895
2015,AND,Andorra,Europe,38885.5303222983,5.48,72194
2015,AGO,Angola,Africa,3217.33924005417,17.97,28157801
2015,ATG,Antigua and Barbuda,North America,15985.5411386971,0.55,89422
2015,ARG,Argentina,South America,13789.060424772,8.5,43477009
2015,ARM,Armenia,Asia,3666.14182210905,18.15,2921179
2015,ABW,Aruba,North America,28419.2645344661,1.59,104200
2015,AUS,Australia,Oceania,56758.8692027821,3.03,23947998
2015,AUT,Austria,Europe,44195.8175947748,14.08,8644037
2015,AZE,Azerbaijan,Asia,5500.50364628486,20.12,9752859
2015,BHS,Bahamas,North America,29722.4068429349,1.38,385355
2015,BHR,Bahrain,Asia,22850.6653959938,17.5,1369656
2015,BGD,Bangladesh,Asia,1236.4354555046,60.27,159383180
2015,BRB,Barbados,North America,17040.4176091311,0.69,278997
2015,BLR,Belarus,Europe,5967.06856034227,15.75,9487288
2015,BEL,Belgium,Europe,41008.296719472,13.51,11275332
2015,BLZ,Belize,North America,6098.60007958976,2.19,356340
2015,BEN,Benin,Africa,1041.65252312918,13.21,11360681
2015,BMU,Bermuda,North America,102005.62564189,0.86,63481
2015,BTN,Bhutan,Asia,2899.22829354394,23.92,740624
2015,BOL,Bolivia,South America,2975.64881143063,7.59,11014707
2015,BIH,Bosnia and Herzegovina,Europe,4654.60862038896,13.4,3518541
2015,BWA,Botswana,Africa,5869.73757890628,20.32,2203276
2015,BRA,Brazil,South America,8783.2154236384,9.6,201675534
2015,BRN,Brunei Darussalam,Asia,30681.4339698653,9.71,422224
2015,BGR,Bulgaria,Europe,7078.86032298969,12.43,7177516
2015,BFA,Burkina Faso,Africa,632.12668582235,6.16,18777488
2015,BDI,Burundi,Africa,289.359627206129,19.86,11047580
2015,KHM,Cambodia,Asia,1170.74281578643,17.49,15623253
2015,CMR,Cameroon,Africa,1399.67533596114,13.66,22763419
2015,CAN,Canada,North America,43594.1941045394,7.4,35962236
2015,CPV,Cape Verde,Africa,3169.07890082563,1.68,512405
2015,CYM,Cayman Islands,North America,77295.8456647776,2.08,61665
2015,CAF,Central African Republic,Africa,351.879754769554,15.9,4629323
2015,TCD,Chad,Africa,774.411603124119,5.98,14647625
2015,CHL,Chile,South America,13567.3572174332,15.42,18047628
2015,CHN,China,Asia,8016.44559489998,43.75,1396134164
2015,COL,Colombia,South America,6228.65162110371,7.12,46969937
2015,COM,Comoros,Africa,1322.93677605288,2.2,726685
2015,CRI,Costa Rica,North America,11529.9551730192,3.28,4818044
2015,CIV,Cote d'Ivoire,Africa,1941.58189765549,12.2,25246346
2015,HRV,Croatia,Europe,12135.1036186683,15.0,4183732
2015,CUB,Cuba,North America,7683.74025365669,2.91,11275068
2015,CYP,Cyprus,Asia,23487.21875,12.42,1219504
2015,CZE,Czech Republic,Europe,17829.6983223668,19.12,10524419
2015,COD,Dem. Rep. Congo,Africa,482.064568638238,27.65,81035535
2015,DNK,Denmark,Europe,53254.8563700916,8.79,5683698
2015,DJI,Djibouti,Africa,2409.31190224284,8.76,1020315
2015,DMA,Dominica,North America,7724.04241057376,1.02,70429
2015,DOM,Dominican Republic,North America,6838.93674590634,2.85,10434826
2015,ECU,Ecuador,South America,6002.1083111024,7.4,16266228
2015,EGY,Egypt,Africa,3370.38244716015,10.88,99597333
2015,SLV,El Salvador,North America,3761.51368000275,7.76,6183674
2015,GNQ,Equatorial Guinea,Africa,9788.98380369718,13.8,1453926
2015,EST,Estonia,Europe,17402.0376128079,6.26,1314581
2015,ETH,Ethiopia,Africa,630.312619383054,17.26,103867140
2015,FRO,Faeroe Islands,Europe,52726.6873782078,0.97,48916
2015,FJI,Fiji,Oceania,5105.18959221062,0.2,918583
2015,FIN,Finland,Europe,42801.9081167285,5.33,5479718
2015,FRA,France,Europe,36652.9223052178,10.7,64916336
2015,PYF,French Polynesia,Oceania,18252.5142032094,0.37,277878
2015,GAB,Gabon,Africa,7090.45463394942,18.0,2040990
2015,GMB,Gambia,Africa,611.67121911225,4.93,2224532
2015,GEO,Georgia,Asia,4086.6223465965,14.78,3791571
2015,DEU,Germany,Europe,41103.2564363768,13.12,82077546
2015,GHA,Ghana,Africa,1711.27132561453,13.67,28696071
2015,GRC,Greece,Europe,18083.8779056547,11.48,10820901
2015,GRL,Greenland,North America,44536.3549705377,0.64,56048
2015,GRD,Grenada,North America,8379.62184743156,0.8,114691
2015,GUM,Guam,Oceania,34522.3779304433,0.59,164914
2015,GTM,Guatemala,North America,3994.62908519019,7.94,15971745
2015,GIN,Guinea,Africa,756.425589810936,7.06,11767077
2015,GNB,Guinea-Bissau,Africa,644.179063890749,6.17,1786461
2015,GUY,Guyana,South America,5668.42976474423,1.48,758785
2015,HTI,Haiti,North America,1405.71477634354,3.79,10523249
2015,HND,Honduras,North America,2257.22528369354,4.9,9237305
2015,HKG,Hong Kong,Asia,42432.1619740441,23.68,7366411
2015,HUN,Hungary,Europe,12717.038597002,20.29,9839210
2015,ISL,Iceland,Europe,52951.6815110898,1.01,330962
2015,IND,India,Asia,1590.17433134297,49.18,1328024492
2015,IDN,Indonesia,Asia,3322.58167895444,16.35,261799249
2015,IRN,Iran,Asia,4990.93679541655,12.31,82619365
2015,IRQ,Iraq,Asia,4416.94292408042,12.69,37560535
2015,IRL,Ireland,Europe,62179.2642662951,3.9,4702497
2015,IMN,Isle of Man,Europe,84753.5187422732,5.82,83612
2015,ISR,Israel,Asia,36206.5222171621,9.81,8052915
2015,ITA,Italy,Europe,30242.3861352184,15.72,60575314
2015,JAM,Jamaica,North America,5077.55096915616,2.14,2802535
2015,JPN,Japan,Asia,34960.6393843385,12.93,127275868
2015,JOR,Jordan,Asia,4064.25301043642,8.9,9544730
2015,KAZ,Kazakhstan,Asia,10510.7703240885,11.0,18084173
2015,KEN,Kenya,Africa,1496.65357260021,9.53,47088527
2015,KIR,Kiribati,Oceania,1641.48097739743,0.27,116826
2015,KWT,Kuwait,Asia,29315.1931019553,18.92,3834464
2015,KGZ,Kyrgyzstan,Asia,1121.08269597662,12.87,6001876
2015,LAO,Laos,Asia,2125.4589005996,26.87,6801650
2015,LVA,Latvia,Europe,13786.4567953114,9.14,1977874
2015,LBN,Lebanon,Asia,7802.75136769776,11.38,6472470
2015,LSO,Lesotho,Africa,1113.83683453612,17.95,2104613
2015,LBR,Liberia,Africa,699.662946853965,9.3,4659438
2015,LBY,Libya,Africa,7867.51493141091,6.51,6531825
2015,LIE,Liechtenstein,Europe,167809.269874833,8.21,37424
2015,LTU,Lithuania,Europe,14263.9645773495,12.56,2905772
2015,LUX,Luxembourg,Europe,105462.012584423,10.91,569541
2015,MAC,Macao,Asia,73220.6355551661,27.93,622186
2015,MKD,Macedonia,Europe,5262.68671928674,11.48,1980366
2015,MDG,Madagascar,Africa,455.63803458407,4.74,25426704
2015,MWI,Malawi,Africa,544.276872741836,12.42,17085585
2015,MYS,Malaysia,Asia,9699.60046342736,17.85,31232796
2015,MDV,Maldives,Asia,9480.43151261807,1.73,428165
2015,MLI,Mali,Africa,723.504204947663,4.38,18593022
2015,MLT,Malta,Europe,24921.7141769982,7.13,444979
2015,MHL,Marshall Islands,Oceania,3708.21556179322,0.18,48822
2015,MRT,Mauritania,Africa,1562.72683648828,2.13,3965959
2015,MUS,Mauritius,Africa,9507.87133656424,0.37,1292282
2015,MEX,Mexico,North America,10098.173182095,12.02,121072310
2015,FSM,Micronesia,Oceania,2891.32210264749,0.33,108727
2015,MDA,Moldova,Europe,2749.55137054338,15.98,3287169
2015,MCO,Monaco,Europe,170338.680381498,10.75,36785
2015,MNG,Mongolia,Asia,3919.35121343969,6.46,2976528
2015,MNE,Montenegro,Europe,6517.19267514764,10.09,628147
2015,MAR,Morocco,Africa,3139.22827148438,9.14,34607590
2015,MOZ,Mozambique,Africa,603.838513777915,9.04,26547575
2015,MMR,Myanmar,Asia,1157.78396112581,22.91,51089060
2015,NAM,Namibia,Africa,4965.67276506551,11.39,2374305
2015,NRU,Nauru,Oceania,7587.25441038889,0.5,10974
2015,NPL,Nepal,Asia,882.30766159992,47.74,27823631
2015,NLD,Netherlands,Europe,45193.4032187971,13.36,17107427
2015,NCL,New Caledonia,Oceania,32428.5722348241,0.38,283177
2015,NZL,New Zealand,Oceania,38639.3501941427,1.55,4614037
2015,NIC,Nicaragua,North America,2025.32477597575,2.49,6149418
2015,NER,Niger,Africa,481.111301105002,5.69,19939497
2015,NGA,Nigeria,Africa,2679.5542234874,16.13,190671883
2015,MNP,Northern Mariana Islands,Oceania,17665.1007493109,0.67,51538
2015,NOR,Norway,Europe,74809.9658049898,3.22,5189776
2015,OMN,Oman,Asia,18777.4330589162,10.2,4184897
2015,PAK,Pakistan,Asia,1421.83527830089,33.98,217290885
2015,PLW,Palau,Oceania,16141.1696583338,0.97,17791
2015,PAN,Panama,North America,13669.5594424097,1.8,3960036
2015,PNG,Papua New Guinea,Oceania,2502.07344498028,1.72,8743247
2015,PRY,Paraguay,South America,5861.40189546648,11.67,6159106
2015,PER,Peru,South America,6180.11926810233,14.55,30457600
2015,PHL,Philippines,Asia,2974.29691673713,8.14,105312986
2015,POL,Poland,Europe,12560.051419682,22.19,38266314
2015,PRT,Portugal,Europe,19250.1065376852,6.55,10370266
2015,PRI,Puerto Rico,North America,29763.4883013861,1.32,3521810
2015,QAT,Qatar,Asia,66984.9102002396,19.43,2427337
2015,COG,Republic of Congo,Africa,2455.34085824476,28.24,5097583
2015,ROU,Romania,Europe,8976.9544892648,16.07,19871018
2015,RUS,Russia,Europe,9277.7138671875,13.2,145307611
2015,RWA,Rwanda,Africa,733.813379277367,21.44,11640027
2015,KNA,Saint Kitts and Nevis,North America,20029.759828881,0.6,47108
2015,LCA,Saint Lucia,North America,10292.7335300088,1.03,174919
2015,VCT,Saint Vincent and the Grenadines,North America,7386.74663845115,0.79,106975
2015,WSM,Samoa,Oceania,4048.46711296568,0.31,201794
2015,SMR,San Marino,Europe,42281.8112549264,14.4,33926
2015,STP,Sao Tome and Principe,Africa,1292.73305546523,9.55,200306
2015,SAU,Saudi Arabia,Asia,20442.3625620084,13.85,29974944
2015,SEN,Senegal,Africa,1238.12639978389,4.11,14593336
2015,SRB,Serbia,Europe,5588.9794435877,15.27,7177257
2015,SYC,Seychelles,Africa,15333.1051727105,0.48,107247
2015,SLE,Sierra Leone,Africa,581.293411814954,7.73,7037659
2015,SGP,Singapore,Asia,55645.6068614606,27.51,5525343
2015,SVK,Slovakia,Europe,16390.8821748507,20.84,5420279
2015,SVN,Slovenia,Europe,20890.1664304173,14.83,2059947
2015,SLB,Solomon Islands,Oceania,2134.80541826155,0.77,639423
2015,SOM,Somalia,Africa,507.482915467098,3.86,13806969
2015,ZAF,South Africa,Africa,6204.92990145846,23.21,56723537
2015,KOR,South Korea,Asia,28737.4391706499,28.32,50983908
2015,SSD,South Sudan,Africa,1071.77776475545,12.04,11107569
2015,ESP,Spain,Europe,25754.36102944,8.0,46683683
2015,LKA,Sri Lanka,Asia,3990.35311739446,6.28,21729974
2015,PSE,State of Palestine,Asia,3272.15432360708,10.18,4521566
2015,SDN,Sudan,Africa,1355.12609863281,5.82,40024436
2015,SUR,Suriname,South America,8907.83725830091,1.02,581633
2015,SWZ,Swaziland,Africa,3583.31129031343,19.61,1142823
2015,SWE,Sweden,Europe,51545.4836095322,5.89,9799482
2015,CHE,Switzerland,Europe,83806.4476003837,10.96,8283940
2015,SYR,Syria,Asia,857.417884760688,13.35,19424615
2015,TJK,Tajikistan,Asia,970.362547188452,29.77,8643839
2015,TZA,Tanzania,Africa,929.7998046875,9.64,52020959
2015,THA,Thailand,Asia,5708.79409105798,27.51,70540790
